country,label,level,dependence
Saint Kitts and Nevis,Solar,4.0,0.0
Saint Kitts and Nevis,Tide and wave,4.0,0.0
Saint Kitts and Nevis,Nuclear,1.0,0.0
Saint Kitts and Nevis,Fossil fuels,1.0,1.0
Saint Kitts and Nevis,Wind,0.0,0.0
Saint Kitts and Nevis,"Solar, tide, wave, fuel cell",3.0,0.0
Saint Kitts and Nevis,Geothermal,3.0,0.0
Saint Kitts and Nevis,Hydroelectricity,2.0,0.0
Saint Kitts and Nevis,Renewable,1.0,0.0
Saint Kitts and Nevis,Non-hydro renewable,2.0,0.0
Saint Kitts and Nevis,Total Electricity net generation,0.0,1.0
Saint Kitts and Nevis,Biomass and waste,3.0,0.0
Saint Kitts and Nevis,Hydroelectric pumped storage,1.0,0.0
Qatar,Tide and wave,4.0,0.0
Qatar,Solar,4.0,0.0
Qatar,Fossil fuels,1.0,1.0
Qatar,Nuclear,1.0,0.0
Qatar,Wind,0.0,0.0
Qatar,"Solar, tide, wave, fuel cell",3.0,0.0
Qatar,Biomass and waste,3.0,0.002325581395348837
Qatar,Geothermal,3.0,0.0
Qatar,Non-hydro renewable,2.0,0.002325581395348837
Qatar,Hydroelectricity,2.0,0.0
Qatar,Renewable,1.0,0.002325581395348837
Qatar,Total Electricity net generation,0.0,1.0
Qatar,Hydroelectric pumped storage,1.0,0.0
Albania,Tide and wave,4.0,0.0
Albania,Solar,4.0,0.0
Albania,Fossil fuels,1.0,0.0
Albania,Biomass and waste,3.0,0.0
Albania,Wind,0.0,0.0
Albania,"Solar, tide, wave, fuel cell",3.0,0.0
Albania,Hydroelectricity,2.0,1.0
Albania,Renewable,1.0,1.0
Albania,Geothermal,3.0,0.0
Albania,Non-hydro renewable,2.0,0.0
Albania,Nuclear,1.0,0.0
Albania,Total Electricity net generation,0.0,1.0
Albania,Hydroelectric pumped storage,1.0,0.0
Sao Tome and Principe,Tide and wave,4.0,0.0
Sao Tome and Principe,Solar,4.0,0.0
Sao Tome and Principe,Fossil fuels,1.0,0.0
Sao Tome and Principe,Nuclear,1.0,0.0
Sao Tome and Principe,Wind,0.0,0.0
Sao Tome and Principe,"Solar, tide, wave, fuel cell",3.0,0.0
Sao Tome and Principe,Biomass and waste,3.0,0.0
Sao Tome and Principe,Geothermal,3.0,0.0
Sao Tome and Principe,Non-hydro renewable,2.0,0.0
Sao Tome and Principe,Hydroelectricity,2.0,0.0
Sao Tome and Principe,Renewable,1.0,0.0
Sao Tome and Principe,Total Electricity net generation,0.0,0.0
Sao Tome and Principe,Hydroelectric pumped storage,1.0,0.0
Sweden,Tide and wave,4.0,0.0
Sweden,Solar,4.0,0.0012422360248447205
Sweden,Fossil fuels,1.0,0.010559006211180125
Sweden,Nuclear,1.0,0.391304347826087
Sweden,Wind,0.0,0.11180124223602485
Sweden,"Solar, tide, wave, fuel cell",3.0,0.0012422360248447205
Sweden,Biomass and waste,3.0,0.08695652173913043
Sweden,Geothermal,3.0,0.0
Sweden,Non-hydro renewable,2.0,0.19875776397515527
Sweden,Hydroelectricity,2.0,0.40372670807453415
Sweden,Renewable,1.0,0.5962732919254659
Sweden,Total Electricity net generation,0.0,1.0
Sweden,Hydroelectric pumped storage,1.0,0.0
Macau,Tide and wave,4.0,0.0
Macau,Solar,4.0,0.0
Macau,Nuclear,1.0,0.0
Macau,Fossil fuels,1.0,1.0
Macau,Wind,0.0,0.0
Macau,"Solar, tide, wave, fuel cell",3.0,0.0
Macau,Geothermal,3.0,0.0
Macau,Hydroelectricity,2.0,0.0
Macau,Renewable,1.0,0.0
Macau,Non-hydro renewable,2.0,0.0
Macau,Total Electricity net generation,0.0,1.0
Macau,Biomass and waste,3.0,0.0
Macau,Hydroelectric pumped storage,1.0,0.0
U.S. Pacific Islands,Tide and wave,4.0,0.0
U.S. Pacific Islands,Solar,4.0,0.0
U.S. Pacific Islands,Nuclear,1.0,0.0
U.S. Pacific Islands,Fossil fuels,1.0,1.0
U.S. Pacific Islands,Wind,0.0,0.0
U.S. Pacific Islands,"Solar, tide, wave, fuel cell",3.0,0.0
U.S. Pacific Islands,Biomass and waste,3.0,0.0
U.S. Pacific Islands,Geothermal,3.0,0.0
U.S. Pacific Islands,Renewable,1.0,0.0
U.S. Pacific Islands,Non-hydro renewable,2.0,0.0
U.S. Pacific Islands,Hydroelectricity,2.0,0.0
U.S. Pacific Islands,Total Electricity net generation,0.0,1.0
U.S. Pacific Islands,Hydroelectric pumped storage,1.0,0.0
Faroe Islands,Solar,4.0,0.0
Faroe Islands,Tide and wave,4.0,0.0
Faroe Islands,Nuclear,1.0,0.0
Faroe Islands,Fossil fuels,1.0,0.6666666666666689
Faroe Islands,"Solar, tide, wave, fuel cell",3.0,0.0
Faroe Islands,Wind,0.0,0.0
Faroe Islands,Geothermal,3.0,0.0
Faroe Islands,Biomass and waste,3.0,0.0
Faroe Islands,Non-hydro renewable,2.0,0.0
Faroe Islands,Renewable,1.0,0.6666666666666689
Faroe Islands,Hydroelectricity,2.0,0.3333333333333344
Faroe Islands,Total Electricity net generation,0.0,1.0
Faroe Islands,Hydroelectric pumped storage,1.0,0.0
Jordan,Solar,4.0,0.045
Jordan,Tide and wave,4.0,0.0
Jordan,Nuclear,1.0,0.0
Jordan,Fossil fuels,1.0,0.9
Jordan,"Solar, tide, wave, fuel cell",3.0,0.045
Jordan,Wind,0.0,0.025
Jordan,Geothermal,3.0,0.0
Jordan,Hydroelectricity,2.0,0.0
Jordan,Non-hydro renewable,2.0,0.065
Jordan,Renewable,1.0,0.06999999999999995
Jordan,Total Electricity net generation,0.0,1.0
Jordan,Biomass and waste,3.0,0.0
Jordan,Hydroelectric pumped storage,1.0,0.0
Kyrgyzstan,Solar,4.0,0.0
Kyrgyzstan,Tide and wave,4.0,0.0
Kyrgyzstan,Nuclear,1.0,0.0
Kyrgyzstan,Fossil fuels,1.0,0.08
Kyrgyzstan,Wind,0.0,0.0
Kyrgyzstan,"Solar, tide, wave, fuel cell",3.0,0.0
Kyrgyzstan,Geothermal,3.0,0.0
Kyrgyzstan,Hydroelectricity,2.0,0.9333333333333333
Kyrgyzstan,Renewable,1.0,0.9333333333333333
Kyrgyzstan,Non-hydro renewable,2.0,0.0
Kyrgyzstan,Total Electricity net generation,0.0,1.0
Kyrgyzstan,Biomass and waste,3.0,0.0
Kyrgyzstan,Hydroelectric pumped storage,1.0,0.0
Côte d’Ivoire,Tide and wave,4.0,0.0
Côte d’Ivoire,Solar,4.0,0.0
Côte d’Ivoire,Fossil fuels,1.0,0.8247422680412372
Côte d’Ivoire,Geothermal,3.0,0.0
Côte d’Ivoire,Biomass and waste,3.0,0.02061855670103093
Côte d’Ivoire,Hydroelectricity,2.0,0.15463917525773196
Côte d’Ivoire,Nuclear,1.0,0.0
Côte d’Ivoire,Renewable,1.0,0.17525773195876293
Côte d’Ivoire,Non-hydro renewable,2.0,0.02061855670103093
Côte d’Ivoire,Total Electricity net generation,0.0,1.0
Côte d’Ivoire,"Solar, tide, wave, fuel cell",3.0,0.0
Côte d’Ivoire,Wind,0.0,0.0
Côte d’Ivoire,Hydroelectric pumped storage,1.0,0.0
Wake Island,Tide and wave,4.0,0.0
Wake Island,Solar,4.0,0.0
Wake Island,Nuclear,1.0,0.0
Wake Island,Fossil fuels,1.0,0.0
Wake Island,"Solar, tide, wave, fuel cell",3.0,0.0
Wake Island,Wind,0.0,0.0
Wake Island,Biomass and waste,3.0,0.0
Wake Island,Geothermal,3.0,0.0
Wake Island,Hydroelectricity,2.0,0.0
Wake Island,Renewable,1.0,0.0
Wake Island,Non-hydro renewable,2.0,0.0
Wake Island,Total Electricity net generation,0.0,0.0
Wake Island,Hydroelectric pumped storage,1.0,0.0
Turks and Caicos Islands,Tide and wave,4.0,0.0
Turks and Caicos Islands,Solar,4.0,0.0
Turks and Caicos Islands,Fossil fuels,1.0,1.0
Turks and Caicos Islands,Nuclear,1.0,0.0
Turks and Caicos Islands,Wind,0.0,0.0
Turks and Caicos Islands,Biomass and waste,3.0,0.0
Turks and Caicos Islands,Geothermal,3.0,0.0
Turks and Caicos Islands,"Solar, tide, wave, fuel cell",3.0,0.0
Turks and Caicos Islands,Non-hydro renewable,2.0,0.0
Turks and Caicos Islands,Hydroelectricity,2.0,0.0
Turks and Caicos Islands,Renewable,1.0,0.0
Turks and Caicos Islands,Total Electricity net generation,0.0,1.0
Turks and Caicos Islands,Hydroelectric pumped storage,1.0,0.0
Syria,Tide and wave,4.0,0.0
Syria,Solar,4.0,0.0
Syria,Fossil fuels,1.0,0.9411764705882353
Syria,Nuclear,1.0,0.0
Syria,Wind,0.0,0.0
Syria,Biomass and waste,3.0,0.0
Syria,Geothermal,3.0,0.0
Syria,"Solar, tide, wave, fuel cell",3.0,0.0
Syria,Non-hydro renewable,2.0,0.0
Syria,Hydroelectricity,2.0,0.04117647058823524
Syria,Renewable,1.0,0.047058823529411764
Syria,Total Electricity net generation,0.0,1.0
Syria,Hydroelectric pumped storage,1.0,0.0
Eswatini,Tide and wave,4.0,0.0
Eswatini,Solar,4.0,0.0
Eswatini,Fossil fuels,1.0,0.49999999999999917
Eswatini,Nuclear,1.0,0.0
Eswatini,Wind,0.0,0.0
Eswatini,"Solar, tide, wave, fuel cell",3.0,0.0
Eswatini,Biomass and waste,3.0,0.33333333333333387
Eswatini,Geothermal,3.0,0.0
Eswatini,Non-hydro renewable,2.0,0.33333333333333387
Eswatini,Hydroelectricity,2.0,0.16666666666666693
Eswatini,Renewable,1.0,0.49999999999999917
Eswatini,Total Electricity net generation,0.0,1.0
Eswatini,Hydroelectric pumped storage,1.0,0.0
Spain,Tide and wave,4.0,0.0
Spain,Solar,4.0,0.05355776587605203
Spain,Fossil fuels,1.0,0.4552410099464423
Spain,"Solar, tide, wave, fuel cell",3.0,0.05355776587605203
Spain,Geothermal,3.0,0.0
Spain,Biomass and waste,3.0,0.02639632746748279
Spain,Hydroelectricity,2.0,0.06885998469778118
Spain,Renewable,1.0,0.33282325937260904
Spain,Non-hydro renewable,2.0,0.2639632746748279
Spain,Total Electricity net generation,0.0,0.9946442234123949
Spain,Nuclear,1.0,0.21423106350420812
Spain,Wind,0.0,0.18362662586074982
Spain,Hydroelectric pumped storage,1.0,-0.005355776587605199
Rwanda,Tide and wave,4.0,0.0
Rwanda,Solar,4.0,0.0
Rwanda,Fossil fuels,1.0,0.5714285714285722
Rwanda,Nuclear,1.0,0.0
Rwanda,Wind,0.0,0.0
Rwanda,"Solar, tide, wave, fuel cell",3.0,0.0
Rwanda,Biomass and waste,3.0,0.0
Rwanda,Geothermal,3.0,0.0
Rwanda,Non-hydro renewable,2.0,0.0
Rwanda,Hydroelectricity,2.0,0.42857142857142777
Rwanda,Renewable,1.0,0.42857142857142777
Rwanda,Total Electricity net generation,0.0,1.0
Rwanda,Hydroelectric pumped storage,1.0,0.0
New Caledonia,Tide and wave,4.0,0.0
New Caledonia,Solar,4.0,0.0
New Caledonia,Fossil fuels,1.0,0.8666666666666667
New Caledonia,Nuclear,1.0,0.0
New Caledonia,"Solar, tide, wave, fuel cell",3.0,0.0
New Caledonia,Biomass and waste,3.0,0.0
New Caledonia,Geothermal,3.0,0.0
New Caledonia,Wind,0.0,0.0
New Caledonia,Hydroelectricity,2.0,0.13333333333333333
New Caledonia,Renewable,1.0,0.13333333333333333
New Caledonia,Non-hydro renewable,2.0,0.0
New Caledonia,Total Electricity net generation,0.0,1.0
New Caledonia,Hydroelectric pumped storage,1.0,0.0
Egypt,Tide and wave,4.0,0.0
Egypt,Solar,4.0,0.001098901098901099
Egypt,Fossil fuels,1.0,0.9120879120879121
Egypt,Geothermal,3.0,0.0
Egypt,Biomass and waste,3.0,0.0016483516483516431
Egypt,Hydroelectricity,2.0,0.07142857142857142
Egypt,Renewable,1.0,0.08791208791208792
Egypt,Non-hydro renewable,2.0,0.017032967032967035
Egypt,Total Electricity net generation,0.0,1.0
Egypt,Nuclear,1.0,0.0
Egypt,"Solar, tide, wave, fuel cell",3.0,0.001098901098901099
Egypt,Wind,0.0,0.014285714285714287
Egypt,Hydroelectric pumped storage,1.0,0.0
Comoros,Tide and wave,4.0,0.0
Comoros,Solar,4.0,0.0
Comoros,Fossil fuels,1.0,0.0
Comoros,Geothermal,3.0,0.0
Comoros,Biomass and waste,3.0,0.0
Comoros,Nuclear,1.0,0.0
Comoros,Renewable,1.0,0.0
Comoros,Hydroelectricity,2.0,0.0
Comoros,Non-hydro renewable,2.0,0.0
Comoros,Total Electricity net generation,0.0,0.0
Comoros,"Solar, tide, wave, fuel cell",3.0,0.0
Comoros,Wind,0.0,0.0
Comoros,Hydroelectric pumped storage,1.0,0.0
Kosovo,Tide and wave,4.0,0.0
Kosovo,Solar,4.0,0.0
Kosovo,Fossil fuels,1.0,0.9642857142857145
Kosovo,Nuclear,1.0,0.0
Kosovo,Wind,0.0,0.0
Kosovo,"Solar, tide, wave, fuel cell",3.0,0.0
Kosovo,Biomass and waste,3.0,0.0
Kosovo,Geothermal,3.0,0.0
Kosovo,Renewable,1.0,0.035714285714285726
Kosovo,Non-hydro renewable,2.0,0.0
Kosovo,Hydroelectricity,2.0,0.035714285714285726
Kosovo,Total Electricity net generation,0.0,1.0
Kosovo,Hydroelectric pumped storage,1.0,0.0
Bahrain,Tide and wave,4.0,0.0
Bahrain,Solar,4.0,0.0
Bahrain,Fossil fuels,1.0,1.0
Bahrain,Biomass and waste,3.0,0.0
Bahrain,Geothermal,3.0,0.0
Bahrain,Renewable,1.0,0.0
Bahrain,Hydroelectricity,2.0,0.0
Bahrain,Non-hydro renewable,2.0,0.0
Bahrain,Nuclear,1.0,0.0
Bahrain,Total Electricity net generation,0.0,1.0
Bahrain,"Solar, tide, wave, fuel cell",3.0,0.0
Bahrain,Wind,0.0,0.0
Bahrain,Hydroelectric pumped storage,1.0,0.0
Tonga,Tide and wave,4.0,0.0
Tonga,Solar,4.0,0.0
Tonga,Fossil fuels,1.0,0.0
Tonga,Nuclear,1.0,0.0
Tonga,Wind,0.0,0.0
Tonga,"Solar, tide, wave, fuel cell",3.0,0.0
Tonga,Biomass and waste,3.0,0.0
Tonga,Geothermal,3.0,0.0
Tonga,Non-hydro renewable,2.0,0.0
Tonga,Hydroelectricity,2.0,0.0
Tonga,Renewable,1.0,0.0
Tonga,Total Electricity net generation,0.0,0.0
Tonga,Hydroelectric pumped storage,1.0,0.0
Venezuela,Tide and wave,4.0,0.0
Venezuela,Solar,4.0,0.0
Venezuela,Nuclear,1.0,0.0
Venezuela,Fossil fuels,1.0,0.38461538461538464
Venezuela,Wind,0.0,0.0
Venezuela,"Solar, tide, wave, fuel cell",3.0,0.0
Venezuela,Biomass and waste,3.0,0.0
Venezuela,Geothermal,3.0,0.0
Venezuela,Renewable,1.0,0.6153846153846154
Venezuela,Non-hydro renewable,2.0,0.0
Venezuela,Hydroelectricity,2.0,0.6153846153846154
Venezuela,Total Electricity net generation,0.0,1.0
Venezuela,Hydroelectric pumped storage,1.0,0.0
Argentina,Tide and wave,4.0,0.0
Argentina,Solar,4.0,0.0
Argentina,Fossil fuels,1.0,0.6584659913169321
Argentina,Biomass and waste,3.0,0.01519536903039074
Argentina,Wind,0.0,0.004341534008683061
Argentina,"Solar, tide, wave, fuel cell",3.0,0.0
Argentina,Hydroelectricity,2.0,0.28219971056439946
Argentina,Renewable,1.0,0.3039073806078148
Argentina,Geothermal,3.0,0.0
Argentina,Non-hydro renewable,2.0,0.019536903039073808
Argentina,Nuclear,1.0,0.041244573082489154
Argentina,Total Electricity net generation,0.0,0.9985528219971057
Argentina,Hydroelectric pumped storage,1.0,-0.0014471780028943561
Antigua and Barbuda,Tide and wave,4.0,0.0
Antigua and Barbuda,Solar,4.0,0.0
Antigua and Barbuda,Fossil fuels,1.0,1.0
Antigua and Barbuda,Biomass and waste,3.0,0.0
Antigua and Barbuda,Wind,0.0,0.0
Antigua and Barbuda,"Solar, tide, wave, fuel cell",3.0,0.0
Antigua and Barbuda,Renewable,1.0,0.0
Antigua and Barbuda,Hydroelectricity,2.0,0.0
Antigua and Barbuda,Geothermal,3.0,0.0
Antigua and Barbuda,Non-hydro renewable,2.0,0.0
Antigua and Barbuda,Nuclear,1.0,0.0
Antigua and Barbuda,Total Electricity net generation,0.0,1.0
Antigua and Barbuda,Hydroelectric pumped storage,1.0,0.0
Latvia,Solar,4.0,0.0
Latvia,Tide and wave,4.0,0.0
Latvia,Nuclear,1.0,0.0
Latvia,Fossil fuels,1.0,0.25675675675675663
Latvia,Wind,0.0,0.013513513513513514
Latvia,"Solar, tide, wave, fuel cell",3.0,0.0
Latvia,Geothermal,3.0,0.0
Latvia,Hydroelectricity,2.0,0.5945945945945946
Latvia,Renewable,1.0,0.7297297297297297
Latvia,Non-hydro renewable,2.0,0.14864864864864866
Latvia,Total Electricity net generation,0.0,1.0
Latvia,Biomass and waste,3.0,0.12162162162162161
Latvia,Hydroelectric pumped storage,1.0,0.0
Pakistan,Tide and wave,4.0,0.0
Pakistan,Solar,4.0,0.007142857142857143
Pakistan,Fossil fuels,1.0,0.6666666666666666
Pakistan,Nuclear,1.0,0.06428571428571428
Pakistan,Wind,0.0,0.016666666666666666
Pakistan,"Solar, tide, wave, fuel cell",3.0,0.007142857142857143
Pakistan,Biomass and waste,3.0,0.024603174603174603
Pakistan,Geothermal,3.0,0.0
Pakistan,Hydroelectricity,2.0,0.2222222222222222
Pakistan,Renewable,1.0,0.2698412698412698
Pakistan,Non-hydro renewable,2.0,0.0484126984126984
Pakistan,Total Electricity net generation,0.0,1.0
Pakistan,Hydroelectric pumped storage,1.0,0.0
Belgium,Tide and wave,4.0,0.0
Belgium,Solar,4.0,0.04054054054054052
Belgium,Fossil fuels,1.0,0.29484029484029484
Belgium,Biomass and waste,3.0,0.08845208845208845
Belgium,Renewable,1.0,0.20884520884520882
Belgium,Geothermal,3.0,0.0
Belgium,Hydroelectricity,2.0,0.0036855036855036735
Belgium,Non-hydro renewable,2.0,0.20884520884520882
Belgium,Nuclear,1.0,0.49140049140049136
Belgium,Total Electricity net generation,0.0,0.995085995085995
Belgium,Wind,0.0,0.07862407862407862
Belgium,"Solar, tide, wave, fuel cell",3.0,0.04054054054054052
Belgium,Hydroelectric pumped storage,1.0,-0.004914004914004914
Singapore,Tide and wave,4.0,0.0
Singapore,Solar,4.0,0.004081632653061225
Singapore,Fossil fuels,1.0,0.9795918367346939
Singapore,Nuclear,1.0,0.0
Singapore,Wind,0.0,0.0
Singapore,"Solar, tide, wave, fuel cell",3.0,0.004081632653061225
Singapore,Biomass and waste,3.0,0.030612244897959183
Singapore,Geothermal,3.0,0.0
Singapore,Non-hydro renewable,2.0,0.0326530612244898
Singapore,Hydroelectricity,2.0,0.0
Singapore,Renewable,1.0,0.0326530612244898
Singapore,Total Electricity net generation,0.0,1.0
Singapore,Hydroelectric pumped storage,1.0,0.0
Bhutan,Tide and wave,4.0,0.0
Bhutan,Solar,4.0,0.0
Bhutan,Fossil fuels,1.0,0.0
Bhutan,Geothermal,3.0,0.0
Bhutan,Biomass and waste,3.0,0.0
Bhutan,Hydroelectricity,2.0,1.0
Bhutan,Nuclear,1.0,0.0
Bhutan,Renewable,1.0,1.0
Bhutan,Non-hydro renewable,2.0,0.0
Bhutan,Total Electricity net generation,0.0,1.0
Bhutan,"Solar, tide, wave, fuel cell",3.0,0.0
Bhutan,Wind,0.0,0.0
Bhutan,Hydroelectric pumped storage,1.0,0.0
Madagascar,Tide and wave,4.0,0.0
Madagascar,Solar,4.0,0.0
Madagascar,Nuclear,1.0,0.0
Madagascar,Fossil fuels,1.0,0.47058823529411764
Madagascar,Geothermal,3.0,0.0
Madagascar,Wind,0.0,0.0
Madagascar,"Solar, tide, wave, fuel cell",3.0,0.0
Madagascar,Hydroelectricity,2.0,0.5294117647058824
Madagascar,Renewable,1.0,0.5294117647058824
Madagascar,Non-hydro renewable,2.0,0.0
Madagascar,Total Electricity net generation,0.0,1.0
Madagascar,Biomass and waste,3.0,0.0
Madagascar,Hydroelectric pumped storage,1.0,0.0
Guam,Solar,4.0,0.0
Guam,Tide and wave,4.0,0.0
Guam,Nuclear,1.0,0.0
Guam,Fossil fuels,1.0,0.9444444444444445
Guam,Wind,0.0,0.0
Guam,"Solar, tide, wave, fuel cell",3.0,0.0
Guam,Geothermal,3.0,0.0
Guam,Non-hydro renewable,2.0,0.0
Guam,Hydroelectricity,2.0,0.0
Guam,Renewable,1.0,0.0
Guam,Total Electricity net generation,0.0,1.0
Guam,Biomass and waste,3.0,0.0
Guam,Hydroelectric pumped storage,1.0,0.0
Western Sahara,Tide and wave,4.0,0.0
Western Sahara,Solar,4.0,0.0
Western Sahara,Fossil fuels,1.0,0.0
Western Sahara,"Solar, tide, wave, fuel cell",3.0,0.0
Western Sahara,Geothermal,3.0,0.0
Western Sahara,Biomass and waste,3.0,0.0
Western Sahara,Hydroelectricity,2.0,0.0
Western Sahara,Renewable,1.0,0.0
Western Sahara,Non-hydro renewable,2.0,0.0
Western Sahara,Total Electricity net generation,0.0,0.0
Western Sahara,Nuclear,1.0,0.0
Western Sahara,Wind,0.0,0.0
Western Sahara,Hydroelectric pumped storage,1.0,0.0
Solomon Islands,Tide and wave,4.0,0.0
Solomon Islands,Solar,4.0,0.0
Solomon Islands,Fossil fuels,1.0,1.0
Solomon Islands,Nuclear,1.0,0.0
Solomon Islands,Wind,0.0,0.0
Solomon Islands,"Solar, tide, wave, fuel cell",3.0,0.0
Solomon Islands,Biomass and waste,3.0,0.0
Solomon Islands,Geothermal,3.0,0.0
Solomon Islands,Non-hydro renewable,2.0,0.0
Solomon Islands,Hydroelectricity,2.0,0.0
Solomon Islands,Renewable,1.0,0.0
Solomon Islands,Total Electricity net generation,0.0,1.0
Solomon Islands,Hydroelectric pumped storage,1.0,0.0
Oman,Tide and wave,4.0,0.0
Oman,Solar,4.0,0.0
Oman,Fossil fuels,1.0,1.0
Oman,Nuclear,1.0,0.0
Oman,Wind,0.0,0.0
Oman,"Solar, tide, wave, fuel cell",3.0,0.0
Oman,Biomass and waste,3.0,0.0
Oman,Geothermal,3.0,0.0
Oman,Hydroelectricity,2.0,0.0
Oman,Renewable,1.0,0.0
Oman,Non-hydro renewable,2.0,0.0
Oman,Total Electricity net generation,0.0,1.0
Oman,Hydroelectric pumped storage,1.0,0.0
Bangladesh,Tide and wave,4.0,0.0
Bangladesh,Solar,4.0,0.002898550724637681
Bangladesh,Fossil fuels,1.0,0.9855072463768116
Bangladesh,Biomass and waste,3.0,0.0
Bangladesh,Geothermal,3.0,0.0
Bangladesh,Renewable,1.0,0.017391304347826087
Bangladesh,Hydroelectricity,2.0,0.014492753623188406
Bangladesh,Non-hydro renewable,2.0,0.002898550724637681
Bangladesh,Nuclear,1.0,0.0
Bangladesh,Total Electricity net generation,0.0,1.0
Bangladesh,"Solar, tide, wave, fuel cell",3.0,0.002898550724637681
Bangladesh,Wind,0.0,0.0
Bangladesh,Hydroelectric pumped storage,1.0,0.0
Guinea-Bissau,Solar,4.0,0.0
Guinea-Bissau,Tide and wave,4.0,0.0
Guinea-Bissau,Nuclear,1.0,0.0
Guinea-Bissau,Fossil fuels,1.0,0.0
Guinea-Bissau,"Solar, tide, wave, fuel cell",3.0,0.0
Guinea-Bissau,Wind,0.0,0.0
Guinea-Bissau,Geothermal,3.0,0.0
Guinea-Bissau,Non-hydro renewable,2.0,0.0
Guinea-Bissau,Hydroelectricity,2.0,0.0
Guinea-Bissau,Renewable,1.0,0.0
Guinea-Bissau,Total Electricity net generation,0.0,0.0
Guinea-Bissau,Biomass and waste,3.0,0.0
Guinea-Bissau,Hydroelectric pumped storage,1.0,0.0
Estonia,Tide and wave,4.0,0.0
Estonia,Solar,4.0,0.0
Estonia,Fossil fuels,1.0,0.8333333333333334
Estonia,"Solar, tide, wave, fuel cell",3.0,0.0
Estonia,Geothermal,3.0,0.0
Estonia,Biomass and waste,3.0,0.09999999999999999
Estonia,Hydroelectricity,2.0,0.0
Estonia,Renewable,1.0,0.15833333333333324
Estonia,Non-hydro renewable,2.0,0.15833333333333324
Estonia,Total Electricity net generation,0.0,1.0
Estonia,Nuclear,1.0,0.0
Estonia,Wind,0.0,0.05833333333333326
Estonia,Hydroelectric pumped storage,1.0,0.0
Moldova,Tide and wave,4.0,0.0
Moldova,Solar,4.0,0.0
Moldova,Nuclear,1.0,0.0
Moldova,Fossil fuels,1.0,0.9361702127659575
Moldova,Geothermal,3.0,0.0
Moldova,Wind,0.0,0.0
Moldova,"Solar, tide, wave, fuel cell",3.0,0.0
Moldova,Hydroelectricity,2.0,0.06382978723404235
Moldova,Renewable,1.0,0.06382978723404235
Moldova,Non-hydro renewable,2.0,0.0
Moldova,Total Electricity net generation,0.0,1.0
Moldova,Biomass and waste,3.0,0.0
Moldova,Hydroelectric pumped storage,1.0,0.0
Indonesia,Solar,4.0,0.0
Indonesia,Tide and wave,4.0,0.0
Indonesia,Nuclear,1.0,0.0
Indonesia,Fossil fuels,1.0,0.8672199170124482
Indonesia,Wind,0.0,0.0
Indonesia,"Solar, tide, wave, fuel cell",3.0,0.0
Indonesia,Geothermal,3.0,0.05394190871369295
Indonesia,Non-hydro renewable,2.0,0.058091286307053944
Indonesia,Hydroelectricity,2.0,0.07468879668049792
Indonesia,Renewable,1.0,0.13278008298755187
Indonesia,Total Electricity net generation,0.0,1.0
Indonesia,Biomass and waste,3.0,0.003319502074688797
Indonesia,Hydroelectric pumped storage,1.0,0.0
Bermuda,Tide and wave,4.0,0.0
Bermuda,Solar,4.0,0.0
Bermuda,Fossil fuels,1.0,1.0
Bermuda,Biomass and waste,3.0,0.0
Bermuda,Geothermal,3.0,0.0
Bermuda,Hydroelectricity,2.0,0.0
Bermuda,Renewable,1.0,0.0
Bermuda,Nuclear,1.0,0.0
Bermuda,Non-hydro renewable,2.0,0.0
Bermuda,Total Electricity net generation,0.0,1.0
Bermuda,"Solar, tide, wave, fuel cell",3.0,0.0
Bermuda,Wind,0.0,0.0
Bermuda,Hydroelectric pumped storage,1.0,0.0
Germany,Tide and wave,4.0,0.0025798129635601417
Germany,Solar,4.0,0.06288294098677845
Germany,Fossil fuels,1.0,0.5240245082231538
Germany,Geothermal,3.0,0.0003224766204450177
Germany,Biomass and waste,3.0,0.09351821992905514
Germany,Nuclear,1.0,0.11609158336020638
Germany,Hydroelectricity,2.0,0.032247662044501774
Germany,Renewable,1.0,0.35956143179619476
Germany,Non-hydro renewable,2.0,0.32731376975169296
Germany,Total Electricity net generation,0.0,0.9964527571751047
Germany,"Solar, tide, wave, fuel cell",3.0,0.06610770719122863
Germany,Wind,0.0,0.1676878426314092
Germany,Hydroelectric pumped storage,1.0,-0.003547242824895195
Mongolia,Tide and wave,4.0,0.0
Mongolia,Solar,4.0,0.0
Mongolia,Fossil fuels,1.0,0.9298245614035086
Mongolia,Nuclear,1.0,0.0
Mongolia,"Solar, tide, wave, fuel cell",3.0,0.0
Mongolia,Biomass and waste,3.0,0.0
Mongolia,Geothermal,3.0,0.0
Mongolia,Wind,0.0,0.05263157894736825
Mongolia,Hydroelectricity,2.0,0.0
Mongolia,Renewable,1.0,0.07017543859649122
Mongolia,Non-hydro renewable,2.0,0.05263157894736825
Mongolia,Total Electricity net generation,0.0,1.0
Mongolia,Hydroelectric pumped storage,1.0,0.0
Libya,Solar,4.0,0.0
Libya,Tide and wave,4.0,0.0
Libya,Nuclear,1.0,0.0
Libya,Fossil fuels,1.0,1.0
Libya,Wind,0.0,0.0
Libya,"Solar, tide, wave, fuel cell",3.0,0.0
Libya,Geothermal,3.0,0.0
Libya,Hydroelectricity,2.0,0.0
Libya,Renewable,1.0,0.0
Libya,Non-hydro renewable,2.0,0.0
Libya,Total Electricity net generation,0.0,1.0
Libya,Biomass and waste,3.0,0.0
